price_id,date,material_category,sub_category,location_cluster,mandi_buying_price,recycler_offered_price,unit,market_range_min,market_range_max
PRC_00196,2026-05-05,DISPLAY,LCD_PANEL_INTACT,Mumbai-Dharavi Cluster,152.92,213.21,PIECE,137.63,234.53
PRC_00197,2026-05-05,DISPLAY,CRT_MONITOR,Mumbai-Dharavi Cluster,62.92,93.21,PIECE,56.63,102.53
PRC_00198,2026-05-05,PLASTIC,MIXED_EWASTE_CASING,Mumbai-Dharavi Cluster,20.92,29.21,KG,18.83,32.13
PRC_00199,2026-05-05,PCB,MOTHERBOARD_HIGH_GRADE,Bengaluru-Peenya Cluster,282.92,323.21,KG,254.63,355.53
PRC_00200,2026-05-05,PCB,POWER_SUPPLY_LOW_GRADE,Bengaluru-Peenya Cluster,47.92,63.21,KG,43.13,69.53
PRC_00201,2026-05-05,CABLE,COPPER_HEAVY_INSULATED,Bengaluru-Peenya Cluster,422.92,473.21,KG,380.63,520.53
PRC_00202,2026-05-05,CABLE,ALUMINIUM_WIRE,Bengaluru-Peenya Cluster,112.92,138.21,KG,101.63,152.03
PRC_00203,2026-05-05,BATTERY,LEAD_ACID,Bengaluru-Peenya Cluster,87.92,105.21,KG,79.13,115.73
PRC_00204,2026-05-05,BATTERY,BATTERY_LITHIUM_PORTABLE,Bengaluru-Peenya Cluster,122.92,153.21,KG,110.63,168.53
PRC_00205,2026-05-05,DISPLAY,LCD_PANEL_INTACT,Bengaluru-Peenya Cluster,152.92,213.21,PIECE,137.63,234.53
PRC_00206,2026-05-05,DISPLAY,CRT_MONITOR,Bengaluru-Peenya Cluster,62.92,93.21,PIECE,56.63,102.53
PRC_00207,2026-05-05,PLASTIC,MIXED_EWASTE_CASING,Bengaluru-Peenya Cluster,20.92,29.21,KG,18.83,32.13
PRC_00208,2026-05-05,PCB,MOTHERBOARD_HIGH_GRADE,Bhubaneswar-Cuttack Cluster,282.92,323.21,KG,254.63,355.53
PRC_00209,2026-05-05,PCB,POWER_SUPPLY_LOW_GRADE,Bhubaneswar-Cuttack Cluster,47.92,63.21,KG,43.13,69.53
PRC_00210,2026-05-05,CABLE,COPPER_HEAVY_INSULATED,Bhubaneswar-Cuttack Cluster,422.92,473.21,KG,380.63,520.53
PRC_00211,2026-05-05,CABLE,ALUMINIUM_WIRE,Bhubaneswar-Cuttack Cluster,112.92,138.21,KG,101.63,152.03
PRC_00212,2026-05-05,BATTERY,LEAD_ACID,Bhubaneswar-Cuttack Cluster,87.92,105.21,KG,79.13,115.73
PRC_00213,2026-05-05,BATTERY,BATTERY_LITHIUM_PORTABLE,Bhubaneswar-Cuttack Cluster,122.92,153.21,KG,110.63,168.53
PRC_00214,2026-05-05,DISPLAY,LCD_PANEL_INTACT,Bhubaneswar-Cuttack Cluster,152.92,213.21,PIECE,137.63,234.53
PRC_00215,2026-05-05,DISPLAY,CRT_MONITOR,Bhubaneswar-Cuttack Cluster,62.92,93.21,PIECE,56.63,102.53
PRC_00216,2026-05-05,PLASTIC,MIXED_EWASTE_CASING,Bhubaneswar-Cuttack Cluster,20.92,29.21,KG,18.83,32.13
PRC_00217,2026-05-05,PCB,MOTHERBOARD_HIGH_GRADE,Chennai-Ambattur Cluster,282.92,323.21,KG,254.63,355.53
PRC_00218,2026-05-05,PCB,POWER_SUPPLY_LOW_GRADE,Chennai-Ambattur Cluster,47.92,63.21,KG,43.13,69.53
PRC_00219,2026-05-05,CABLE,COPPER_HEAVY_INSULATED,Chennai-Ambattur Cluster,422.92,473.21,KG,380.63,520.53
PRC_00220,2026-05-05,CABLE,ALUMINIUM_WIRE,Chennai-Ambattur Cluster,112.92,138.21,KG,101.63,152.03
PRC_00221,2026-05-05,BATTERY,LEAD_ACID,Chennai-Ambattur Cluster,87.92,105.21,KG,79.13,115.73
PRC_00222,2026-05-05,BATTERY,BATTERY_LITHIUM_PORTABLE,Chennai-Ambattur Cluster,122.92,153.21,KG,110.63,168.53
PRC_00223,2026-05-05,DISPLAY,LCD_PANEL_INTACT,Chennai-Ambattur Cluster,152.92,213.21,PIECE,137.63,234.53
PRC_00224,2026-05-05,DISPLAY,CRT_MONITOR,Chennai-Ambattur Cluster,62.92,93.21,PIECE,56.63,102.53
PRC_00225,2026-05-05,PLASTIC,MIXED_EWASTE_CASING,Chennai-Ambattur Cluster,20.92,29.21,KG,18.83,32.13
PRC_00226,2026-05-06,PCB,MOTHERBOARD_HIGH_GRADE,Delhi-Mayapuri Cluster,283.7,324.07,KG,255.33,356.48
PRC_00227,2026-05-06,PCB,POWER_SUPPLY_LOW_GRADE,Delhi-Mayapuri Cluster,48.7,64.07,KG,43.83,70.48
PRC_00228,2026-05-06,CABLE,COPPER_HEAVY_INSULATED,Delhi-Mayapuri Cluster,423.7,474.07,KG,381.33,521.48
PRC_00229,2026-05-06,CABLE,ALUMINIUM_WIRE,Delhi-Mayapuri Cluster,113.7,139.07,KG,102.33,152.98
PRC_00230,2026-05-06,BATTERY,LEAD_ACID,Delhi-Mayapuri Cluster,88.7,106.07,KG,79.83,116.68
PRC_00231,2026-05-06,BATTERY,BATTERY_LITHIUM_PORTABLE,Delhi-Mayapuri Cluster,123.7,154.07,KG,111.33,169.48
PRC_00232,2026-05-06,DISPLAY,LCD_PANEL_INTACT,Delhi-Mayapuri Cluster,153.7,214.07,PIECE,138.33,235.48
PRC_00233,2026-05-06,DISPLAY,CRT_MONITOR,Delhi-Mayapuri Cluster,63.7,94.07,PIECE,57.33,103.48
PRC_00234,2026-05-06,PLASTIC,MIXED_EWASTE_CASING,Delhi-Mayapuri Cluster,21.7,30.07,KG,19.53,33.08
PRC_00235,2026-05-06,PCB,MOTHERBOARD_HIGH_GRADE,Mumbai-Dharavi Cluster,283.7,324.07,KG,255.33,356.48
PRC_00236,2026-05-06,PCB,POWER_SUPPLY_LOW_GRADE,Mumbai-Dharavi Cluster,48.7,64.07,KG,43.83,70.48
PRC_00237,2026-05-06,CABLE,COPPER_HEAVY_INSULATED,Mumbai-Dharavi Cluster,423.7,474.07,KG,381.33,521.48
PRC_00238,2026-05-06,CABLE,ALUMINIUM_WIRE,Mumbai-Dharavi Cluster,113.7,139.07,KG,102.33,152.98
PRC_00239,2026-05-06,BATTERY,LEAD_ACID,Mumbai-Dharavi Cluster,88.7,106.07,KG,79.83,116.68
PRC_00240,2026-05-06,BATTERY,BATTERY_LITHIUM_PORTABLE,Mumbai-Dharavi Cluster,123.7,154.07,KG,111.33,169.48
PRC_00241,2026-05-06,DISPLAY,LCD_PANEL_INTACT,Mumbai-Dharavi Cluster,153.7,214.07,PIECE,138.33,235.48
PRC_00242,2026-05-06,DISPLAY,CRT_MONITOR,Mumbai-Dharavi Cluster,63.7,94.07,PIECE,57.33,103.48
PRC_00243,2026-05-06,PLASTIC,MIXED_EWASTE_CASING,Mumbai-Dharavi Cluster,21.7,30.07,KG,19.53,33.08
PRC_00244,2026-05-06,PCB,MOTHERBOARD_HIGH_GRADE,Bengaluru-Peenya Cluster,283.7,324.07,KG,255.33,356.48
PRC_00245,2026-05-06,PCB,POWER_SUPPLY_LOW_GRADE,Bengaluru-Peenya Cluster,48.7,64.07,KG,43.83,70.48
PRC_00246,2026-05-06,CABLE,COPPER_HEAVY_INSULATED,Bengaluru-Peenya Cluster,423.7,474.07,KG,381.33,521.48
PRC_00247,2026-05-06,CABLE,ALUMINIUM_WIRE,Bengaluru-Peenya Cluster,113.7,139.07,KG,102.33,152.98
PRC_00248,2026-05-06,BATTERY,LEAD_ACID,Bengaluru-Peenya Cluster,88.7,106.07,KG,79.83,116.68
PRC_00249,2026-05-06,BATTERY,BATTERY_LITHIUM_PORTABLE,Bengaluru-Peenya Cluster,123.7,154.07,KG,111.33,169.48
PRC_00250,2026-05-06,DISPLAY,LCD_PANEL_INTACT,Bengaluru-Peenya Cluster,153.7,214.07,PIECE,138.33,235.48
PRC_00251,2026-05-06,DISPLAY,CRT_MONITOR,Bengaluru-Peenya Cluster,63.7,94.07,PIECE,57.33,103.48
PRC_00252,2026-05-06,PLASTIC,MIXED_EWASTE_CASING,Bengaluru-Peenya Cluster,21.7,30.07,KG,19.53,33.08
PRC_00253,2026-05-06,PCB,MOTHERBOARD_HIGH_GRADE,Bhubaneswar-Cuttack Cluster,283.7,324.07,KG,255.33,356.48
PRC_00254,2026-05-06,PCB,POWER_SUPPLY_LOW_GRADE,Bhubaneswar-Cuttack Cluster,48.7,64.07,KG,43.83,70.48
PRC_00255,2026-05-06,CABLE,COPPER_HEAVY_INSULATED,Bhubaneswar-Cuttack Cluster,423.7,474.07,KG,381.33,521.48
PRC_00256,2026-05-06,CABLE,ALUMINIUM_WIRE,Bhubaneswar-Cuttack Cluster,113.7,139.07,KG,102.33,152.98
PRC_00257,2026-05-06,BATTERY,LEAD_ACID,Bhubaneswar-Cuttack Cluster,88.7,106.07,KG,79.83,116.68
PRC_00258,2026-05-06,BATTERY,BATTERY_LITHIUM_PORTABLE,Bhubaneswar-Cuttack Cluster,123.7,154.07,KG,111.33,169.48
PRC_00259,2026-05-06,DISPLAY,LCD_PANEL_INTACT,Bhubaneswar-Cuttack Cluster,153.7,214.07,PIECE,138.33,235.48
PRC_00260,2026-05-06,DISPLAY,CRT_MONITOR,Bhubaneswar-Cuttack Cluster,63.7,94.07,PIECE,57.33,103.48
PRC_00261,2026-05-06,PLASTIC,MIXED_EWASTE_CASING,Bhubaneswar-Cuttack Cluster,21.7,30.07,KG,19.53,33.08
PRC_00262,2026-05-06,PCB,MOTHERBOARD_HIGH_GRADE,Chennai-Ambattur Cluster,283.7,324.07,KG,255.33,356.48
PRC_00263,2026-05-06,PCB,POWER_SUPPLY_LOW_GRADE,Chennai-Ambattur Cluster,48.7,64.07,KG,43.83,70.48
PRC_00264,2026-05-06,CABLE,COPPER_HEAVY_INSULATED,Chennai-Ambattur Cluster,423.7,474.07,KG,381.33,521.48
PRC_00265,2026-05-06,CABLE,ALUMINIUM_WIRE,Chennai-Ambattur Cluster,113.7,139.07,KG,102.33,152.98
PRC_00266,2026-05-06,BATTERY,LEAD_ACID,Chennai-Ambattur Cluster,88.7,106.07,KG,79.83,116.68
PRC_00267,2026-05-06,BATTERY,BATTERY_LITHIUM_PORTABLE,Chennai-Ambattur Cluster,123.7,154.07,KG,111.33,169.48
PRC_00268,2026-05-06,DISPLAY,LCD_PANEL_INTACT,Chennai-Ambattur Cluster,153.7,214.07,PIECE,138.33,235.48
PRC_00269,2026-05-06,DISPLAY,CRT_MONITOR,Chennai-Ambattur Cluster,63.7,94.07,PIECE,57.33,103.48
PRC_00270,2026-05-06,PLASTIC,MIXED_EWASTE_CASING,Chennai-Ambattur Cluster,21.7,30.07,KG,19.53,33.08
PRC_00271,2026-05-07,PCB,MOTHERBOARD_HIGH_GRADE,Delhi-Mayapuri Cluster,287.16,327.88,KG,258.44,360.67
PRC_00272,2026-05-07,PCB,POWER_SUPPLY_LOW_GRADE,Delhi-Mayapuri Cluster,52.16,67.88,KG,46.94,74.67
PRC_00273,2026-05-07,CABLE,COPPER_HEAVY_INSULATED,Delhi-Mayapuri Cluster,427.16,477.88,KG,384.44,525.67
PRC_00274,2026-05-07,CABLE,ALUMINIUM_WIRE,Delhi-Mayapuri Cluster,117.16,142.88,KG,105.44,157.17
PRC_00275,2026-05-07,BATTERY,LEAD_ACID,Delhi-Mayapuri Cluster,92.16,109.88,KG,82.94,120.87
PRC_00276,2026-05-07,BATTERY,BATTERY_LITHIUM_PORTABLE,Delhi-Mayapuri Cluster,127.16,157.88,KG,114.44,173.67
PRC_00277,2026-05-07,DISPLAY,LCD_PANEL_INTACT,Delhi-Mayapuri Cluster,157.16,217.88,PIECE,141.44,239.67
PRC_00278,2026-05-07,DISPLAY,CRT_MONITOR,Delhi-Mayapuri Cluster,67.16,97.88,PIECE,60.44,107.67
PRC_00279,2026-05-07,PLASTIC,MIXED_EWASTE_CASING,Delhi-Mayapuri Cluster,25.16,33.88,KG,22.64,37.27
PRC_00280,2026-05-07,PCB,MOTHERBOARD_HIGH_GRADE,Mumbai-Dharavi Cluster,287.16,327.88,KG,258.44,360.67
PRC_00281,2026-05-07,PCB,POWER_SUPPLY_LOW_GRADE,Mumbai-Dharavi Cluster,52.16,67.88,KG,46.94,74.67
PRC_00282,2026-05-07,CABLE,COPPER_HEAVY_INSULATED,Mumbai-Dharavi Cluster,427.16,477.88,KG,384.44,525.67
PRC_00283,2026-05-07,CABLE,ALUMINIUM_WIRE,Mumbai-Dharavi Cluster,117.16,142.88,KG,105.44,157.17
PRC_00284,2026-05-07,BATTERY,LEAD_ACID,Mumbai-Dharavi Cluster,92.16,109.88,KG,82.94,120.87
PRC_00285,2026-05-07,BATTERY,BATTERY_LITHIUM_PORTABLE,Mumbai-Dharavi Cluster,127.16,157.88,KG,114.44,173.67
PRC_00286,2026-05-07,DISPLAY,LCD_PANEL_INTACT,Mumbai-Dharavi Cluster,157.16,217.88,PIECE,141.44,239.67
PRC_00287,2026-05-07,DISPLAY,CRT_MONITOR,Mumbai-Dharavi Cluster,67.16,97.88,PIECE,60.44,107.67
PRC_00288,2026-05-07,PLASTIC,MIXED_EWASTE_CASING,Mumbai-Dharavi Cluster,25.16,33.88,KG,22.64,37.27
PRC_00289,2026-05-07,PCB,MOTHERBOARD_HIGH_GRADE,Bengaluru-Peenya Cluster,287.16,327.88,KG,258.44,360.67
PRC_00290,2026-05-07,PCB,POWER_SUPPLY_LOW_GRADE,Bengaluru-Peenya Cluster,52.16,67.88,KG,46.94,74.67
PRC_00291,2026-05-07,CABLE,COPPER_HEAVY_INSULATED,Bengaluru-Peenya Cluster,427.16,477.88,KG,384.44,525.67
PRC_00292,2026-05-07,CABLE,ALUMINIUM_WIRE,Bengaluru-Peenya Cluster,117.16,142.88,KG,105.44,157.17
PRC_00293,2026-05-07,BATTERY,LEAD_ACID,Bengaluru-Peenya Cluster,92.16,109.88,KG,82.94,120.87
PRC_00294,2026-05-07,BATTERY,BATTERY_LITHIUM_PORTABLE,Bengaluru-Peenya Cluster,127.16,157.88,KG,114.44,173.67
PRC_00295,2026-05-07,DISPLAY,LCD_PANEL_INTACT,Bengaluru-Peenya Cluster,157.16,217.88,PIECE,141.44,239.67
PRC_00296,2026-05-07,DISPLAY,CRT_MONITOR,Bengaluru-Peenya Cluster,67.16,97.88,PIECE,60.44,107.67
PRC_00297,2026-05-07,PLASTIC,MIXED_EWASTE_CASING,Bengaluru-Peenya Cluster,25.16,33.88,KG,22.64,37.27
PRC_00298,2026-05-07,PCB,MOTHERBOARD_HIGH_GRADE,Bhubaneswar-Cuttack Cluster,287.16,327.88,KG,258.44,360.67
PRC_00299,2026-05-07,PCB,POWER_SUPPLY_LOW_GRADE,Bhubaneswar-Cuttack Cluster,52.16,67.88,KG,46.94,74.67
PRC_00300,2026-05-07,CABLE,COPPER_HEAVY_INSULATED,Bhubaneswar-Cuttack Cluster,427.16,477.88,KG,384.44,525.67
PRC_00301,2026-05-07,CABLE,ALUMINIUM_WIRE,Bhubaneswar-Cuttack Cluster,117.16,142.88,KG,105.44,157.17
PRC_00302,2026-05-07,BATTERY,LEAD_ACID,Bhubaneswar-Cuttack Cluster,92.16,109.88,KG,82.94,120.87
PRC_00303,2026-05-07,BATTERY,BATTERY_LITHIUM_PORTABLE,Bhubaneswar-Cuttack Cluster,127.16,157.88,KG,114.44,173.67
PRC_00304,2026-05-07,DISPLAY,LCD_PANEL_INTACT,Bhubaneswar-Cuttack Cluster,157.16,217.88,PIECE,141.44,239.67
PRC_00305,2026-05-07,DISPLAY,CRT_MONITOR,Bhubaneswar-Cuttack Cluster,67.16,97.88,PIECE,60.44,107.67
PRC_00306,2026-05-07,PLASTIC,MIXED_EWASTE_CASING,Bhubaneswar-Cuttack Cluster,25.16,33.88,KG,22.64,37.27
PRC_00307,2026-05-07,PCB,MOTHERBOARD_HIGH_GRADE,Chennai-Ambattur Cluster,287.16,327.88,KG,258.44,360.67
PRC_00308,2026-05-07,PCB,POWER_SUPPLY_LOW_GRADE,Chennai-Ambattur Cluster,52.16,67.88,KG,46.94,74.67
PRC_00309,2026-05-07,CABLE,COPPER_HEAVY_INSULATED,Chennai-Ambattur Cluster,427.16,477.88,KG,384.44,525.67
PRC_00310,2026-05-07,CABLE,ALUMINIUM_WIRE,Chennai-Ambattur Cluster,117.16,142.88,KG,105.44,157.17
PRC_00311,2026-05-07,BATTERY,LEAD_ACID,Chennai-Ambattur Cluster,92.16,109.88,KG,82.94,120.87
PRC_00312,2026-05-07,BATTERY,BATTERY_LITHIUM_PORTABLE,Chennai-Ambattur Cluster,127.16,157.88,KG,114.44,173.67
PRC_00313,2026-05-07,DISPLAY,LCD_PANEL_INTACT,Chennai-Ambattur Cluster,157.16,217.88,PIECE,141.44,239.67
PRC_00314,2026-05-07,DISPLAY,CRT_MONITOR,Chennai-Ambattur Cluster,67.16,97.88,PIECE,60.44,107.67
PRC_00315,2026-05-07,PLASTIC,MIXED_EWASTE_CASING,Chennai-Ambattur Cluster,25.16,33.88,KG,22.64,37.27
PRC_00316,2026-05-08,PCB,MOTHERBOARD_HIGH_GRADE,Delhi-Mayapuri Cluster,286.66,327.33,KG,257.99,360.06
PRC_00317,2026-05-08,PCB,POWER_SUPPLY_LOW_GRADE,Delhi-Mayapuri Cluster,51.66,67.33,KG,46.49,74.06
PRC_00318,2026-05-08,CABLE,COPPER_HEAVY_INSULATED,Delhi-Mayapuri Cluster,426.66,477.33,KG,383.99,525.06
PRC_00319,2026-05-08,CABLE,ALUMINIUM_WIRE,Delhi-Mayapuri Cluster,116.66,142.33,KG,104.99,156.56
PRC_00320,2026-05-08,BATTERY,LEAD_ACID,Delhi-Mayapuri Cluster,91.66,109.33,KG,82.49,120.26
PRC_00321,2026-05-08,BATTERY,BATTERY_LITHIUM_PORTABLE,Delhi-Mayapuri Cluster,126.66,157.33,KG,113.99,173.06
PRC_00322,2026-05-08,DISPLAY,LCD_PANEL_INTACT,Delhi-Mayapuri Cluster,156.66,217.33,PIECE,140.99,239.06
PRC_00323,2026-05-08,DISPLAY,CRT_MONITOR,Delhi-Mayapuri Cluster,66.66,97.33,PIECE,59.99,107.06
PRC_00324,2026-05-08,PLASTIC,MIXED_EWASTE_CASING,Delhi-Mayapuri Cluster,24.66,33.33,KG,22.19,36.66
PRC_00325,2026-05-08,PCB,MOTHERBOARD_HIGH_GRADE,Mumbai-Dharavi Cluster,286.66,327.33,KG,257.99,360.06
PRC_00326,2026-05-08,PCB,POWER_SUPPLY_LOW_GRADE,Mumbai-Dharavi Cluster,51.66,67.33,KG,46.49,74.06
PRC_00327,2026-05-08,CABLE,COPPER_HEAVY_INSULATED,Mumbai-Dharavi Cluster,426.66,477.33,KG,383.99,525.06
PRC_00328,2026-05-08,CABLE,ALUMINIUM_WIRE,Mumbai-Dharavi Cluster,116.66,142.33,KG,104.99,156.56
PRC_00329,2026-05-08,BATTERY,LEAD_ACID,Mumbai-Dharavi Cluster,91.66,109.33,KG,82.49,120.26
PRC_00330,2026-05-08,BATTERY,BATTERY_LITHIUM_PORTABLE,Mumbai-Dharavi Cluster,126.66,157.33,KG,113.99,173.06
PRC_00331,2026-05-08,DISPLAY,LCD_PANEL_INTACT,Mumbai-Dharavi Cluster,156.66,217.33,PIECE,140.99,239.06
PRC_00332,2026-05-08,DISPLAY,CRT_MONITOR,Mumbai-Dharavi Cluster,66.66,97.33,PIECE,59.99,107.06
PRC_00333,2026-05-08,PLASTIC,MIXED_EWASTE_CASING,Mumbai-Dharavi Cluster,24.66,33.33,KG,22.19,36.66
PRC_00334,2026-05-08,PCB,MOTHERBOARD_HIGH_GRADE,Bengaluru-Peenya Cluster,286.66,327.33,KG,257.99,360.06
PRC_00335,2026-05-08,PCB,POWER_SUPPLY_LOW_GRADE,Bengaluru-Peenya Cluster,51.66,67.33,KG,46.49,74.06
PRC_00336,2026-05-08,CABLE,COPPER_HEAVY_INSULATED,Bengaluru-Peenya Cluster,426.66,477.33,KG,383.99,525.06
PRC_00337,2026-05-08,CABLE,ALUMINIUM_WIRE,Bengaluru-Peenya Cluster,116.66,142.33,KG,104.99,156.56
PRC_00338,2026-05-08,BATTERY,LEAD_ACID,Bengaluru-Peenya Cluster,91.66,109.33,KG,82.49,120.26
PRC_00339,2026-05-08,BATTERY,BATTERY_LITHIUM_PORTABLE,Bengaluru-Peenya Cluster,126.66,157.33,KG,113.99,173.06
PRC_00340,2026-05-08,DISPLAY,LCD_PANEL_INTACT,Bengaluru-Peenya Cluster,156.66,217.33,PIECE,140.99,239.06
PRC_00341,2026-05-08,DISPLAY,CRT_MONITOR,Bengaluru-Peenya Cluster,66.66,97.33,PIECE,59.99,107.06
PRC_00342,2026-05-08,PLASTIC,MIXED_EWASTE_CASING,Bengaluru-Peenya Cluster,24.66,33.33,KG,22.19,36.66
PRC_00343,2026-05-08,PCB,MOTHERBOARD_HIGH_GRADE,Bhubaneswar-Cuttack Cluster,286.66,327.33,KG,257.99,360.06
PRC_00344,2026-05-08,PCB,POWER_SUPPLY_LOW_GRADE,Bhubaneswar-Cuttack Cluster,51.66,67.33,KG,46.49,74.06
PRC_00345,2026-05-08,CABLE,COPPER_HEAVY_INSULATED,Bhubaneswar-Cuttack Cluster,426.66,477.33,KG,383.99,525.06
PRC_00346,2026-05-08,CABLE,ALUMINIUM_WIRE,Bhubaneswar-Cuttack Cluster,116.66,142.33,KG,104.99,156.56
PRC_00347,2026-05-08,BATTERY,LEAD_ACID,Bhubaneswar-Cuttack Cluster,91.66,109.33,KG,82.49,120.26
PRC_00348,2026-05-08,BATTERY,BATTERY_LITHIUM_PORTABLE,Bhubaneswar-Cuttack Cluster,126.66,157.33,KG,113.99,173.06
PRC_00349,2026-05-08,DISPLAY,LCD_PANEL_INTACT,Bhubaneswar-Cuttack Cluster,156.66,217.33,PIECE,140.99,239.06
PRC_00350,2026-05-08,DISPLAY,CRT_MONITOR,Bhubaneswar-Cuttack Cluster,66.66,97.33,PIECE,59.99,107.06
PRC_00351,2026-05-08,PLASTIC,MIXED_EWASTE_CASING,Bhubaneswar-Cuttack Cluster,24.66,33.33,KG,22.19,36.66
PRC_00352,2026-05-08,PCB,MOTHERBOARD_HIGH_GRADE,Chennai-Ambattur Cluster,286.66,327.33,KG,257.99,360.06
PRC_00353,2026-05-08,PCB,POWER_SUPPLY_LOW_GRADE,Chennai-Ambattur Cluster,51.66,67.33,KG,46.49,74.06
PRC_00354,2026-05-08,CABLE,COPPER_HEAVY_INSULATED,Chennai-Ambattur Cluster,426.66,477.33,KG,383.99,525.06
PRC_00355,2026-05-08,CABLE,ALUMINIUM_WIRE,Chennai-Ambattur Cluster,116.66,142.33,KG,104.99,156.56
PRC_00356,2026-05-08,BATTERY,LEAD_ACID,Chennai-Ambattur Cluster,91.66,109.33,KG,82.49,120.26
PRC_00357,2026-05-08,BATTERY,BATTERY_LITHIUM_PORTABLE,Chennai-Ambattur Cluster,126.66,157.33,KG,113.99,173.06
PRC_00358,2026-05-08,DISPLAY,LCD_PANEL_INTACT,Chennai-Ambattur Cluster,156.66,217.33,PIECE,140.99,239.06
PRC_00359,2026-05-08,DISPLAY,CRT_MONITOR,Chennai-Ambattur Cluster,66.66,97.33,PIECE,59.99,107.06
PRC_00360,2026-05-08,PLASTIC,MIXED_EWASTE_CASING,Chennai-Ambattur Cluster,24.66,33.33,KG,22.19,36.66
PRC_00361,2026-05-09,PCB,MOTHERBOARD_HIGH_GRADE,Delhi-Mayapuri Cluster,285.48,326.03,KG,256.93,358.63
PRC_00362,2026-05-09,PCB,POWER_SUPPLY_LOW_GRADE,Delhi-Mayapuri Cluster,50.48,66.03,KG,45.43,72.63
PRC_00363,2026-05-09,CABLE,COPPER_HEAVY_INSULATED,Delhi-Mayapuri Cluster,425.48,476.03,KG,382.93,523.63
PRC_00364,2026-05-09,CABLE,ALUMINIUM_WIRE,Delhi-Mayapuri Cluster,115.48,141.03,KG,103.93,155.13
PRC_00365,2026-05-09,BATTERY,LEAD_ACID,Delhi-Mayapuri Cluster,90.48,108.03,KG,81.43,118.83
PRC_00366,2026-05-09,BATTERY,BATTERY_LITHIUM_PORTABLE,Delhi-Mayapuri Cluster,125.48,156.03,KG,112.93,171.63
PRC_00367,2026-05-09,DISPLAY,LCD_PANEL_INTACT,Delhi-Mayapuri Cluster,155.48,216.03,PIECE,139.93,237.63
PRC_00368,2026-05-09,DISPLAY,CRT_MONITOR,Delhi-Mayapuri Cluster,65.48,96.03,PIECE,58.93,105.63
PRC_00369,2026-05-09,PLASTIC,MIXED_EWASTE_CASING,Delhi-Mayapuri Cluster,23.48,32.03,KG,21.13,35.23
PRC_00370,2026-05-09,PCB,MOTHERBOARD_HIGH_GRADE,Mumbai-Dharavi Cluster,285.48,326.03,KG,256.93,358.63
PRC_00371,2026-05-09,PCB,POWER_SUPPLY_LOW_GRADE,Mumbai-Dharavi Cluster,50.48,66.03,KG,45.43,72.63
PRC_00372,2026-05-09,CABLE,COPPER_HEAVY_INSULATED,Mumbai-Dharavi Cluster,425.48,476.03,KG,382.93,523.63
PRC_00373,2026-05-09,CABLE,ALUMINIUM_WIRE,Mumbai-Dharavi Cluster,115.48,141.03,KG,103.93,155.13
PRC_00374,2026-05-09,BATTERY,LEAD_ACID,Mumbai-Dharavi Cluster,90.48,108.03,KG,81.43,118.83
PRC_00375,2026-05-09,BATTERY,BATTERY_LITHIUM_PORTABLE,Mumbai-Dharavi Cluster,125.48,156.03,KG,112.93,171.63
PRC_00376,2026-05-09,DISPLAY,LCD_PANEL_INTACT,Mumbai-Dharavi Cluster,155.48,216.03,PIECE,139.93,237.63
PRC_00377,2026-05-09,DISPLAY,CRT_MONITOR,Mumbai-Dharavi Cluster,65.48,96.03,PIECE,58.93,105.63
PRC_00378,2026-05-09,PLASTIC,MIXED_EWASTE_CASING,Mumbai-Dharavi Cluster,23.48,32.03,KG,21.13,35.23
PRC_00379,2026-05-09,PCB,MOTHERBOARD_HIGH_GRADE,Bengaluru-Peenya Cluster,285.48,326.03,KG,256.93,358.63
PRC_00380,2026-05-09,PCB,POWER_SUPPLY_LOW_GRADE,Bengaluru-Peenya Cluster,50.48,66.03,KG,45.43,72.63
PRC_00381,2026-05-09,CABLE,COPPER_HEAVY_INSULATED,Bengaluru-Peenya Cluster,425.48,476.03,KG,382.93,523.63
PRC_00382,2026-05-09,CABLE,ALUMINIUM_WIRE,Bengaluru-Peenya Cluster,115.48,141.03,KG,103.93,155.13
PRC_00383,2026-05-09,BATTERY,LEAD_ACID,Bengaluru-Peenya Cluster,90.48,108.03,KG,81.43,118.83
PRC_00384,2026-05-09,BATTERY,BATTERY_LITHIUM_PORTABLE,Bengaluru-Peenya Cluster,125.48,156.03,KG,112.93,171.63
PRC_00385,2026-05-09,DISPLAY,LCD_PANEL_INTACT,Bengaluru-Peenya Cluster,155.48,216.03,PIECE,139.93,237.63
PRC_00386,2026-05-09,DISPLAY,CRT_MONITOR,Bengaluru-Peenya Cluster,65.48,96.03,PIECE,58.93,105.63
PRC_00387,2026-05-09,PLASTIC,MIXED_EWASTE_CASING,Bengaluru-Peenya Cluster,23.48,32.03,KG,21.13,35.23
PRC_00388,2026-05-09,PCB,MOTHERBOARD_HIGH_GRADE,Bhubaneswar-Cuttack Cluster,285.48,326.03,KG,256.93,358.63
PRC_00389,2026-05-09,PCB,POWER_SUPPLY_LOW_GRADE,Bhubaneswar-Cuttack Cluster,50.48,66.03,KG,45.43,72.63
PRC_00390,2026-05-09,CABLE,COPPER_HEAVY_INSULATED,Bhubaneswar-Cuttack Cluster,425.48,476.03,KG,382.93,523.63
PRC_00391,2026-05-09,CABLE,ALUMINIUM_WIRE,Bhubaneswar-Cuttack Cluster,115.48,141.03,KG,103.93,155.13
