recycler_id,cpcb_registration_id,company_name,registered_address,state,city,latitude,longitude,permitted_capacity_mta,authorization_status,materials_accepted,pickup_available,min_pickup_weight_kg,service_radius_km,total_pickups_booked,total_pickups_completed,cancellation_rate,fulfillment_score,avg_payout_delay_hours,contact_phone
REC_EXC_308,CPCB/EXC/2023/308,M/s. Shifa Traders,"Gut No. 63, Dehu Moshi Road, Kudalwadi, Chikhali, Tal. Mulshi, Dist. Pune 300",Maharashtra,Pune,19.2708,75.3383,300.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,50.0,50.0,46,44,0.043,0.958,0.5,+91-9648239768
REC_EXC_309,CPCB/EXC/2023/309,M/s. Sigma Enterprises,"Plot No. 5 & Gut No. 54/0, Adiwali, Tal. Panvel, Raigad 350",Maharashtra,Raigad,20.215,75.7329,350.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,50.0,30.0,133,116,0.128,0.874,0.9,+91-9172789684
REC_EXC_310,CPCB/EXC/2023/310,M/s. SK E-Waste Disposal,"Gat No. 116, Fine Weight Bridge, Jadhavwadi, Chikhali, Tal: Haveli, Dist:
Pune. 250",Maharashtra,Pune,19.3279,75.5965,250.0,ACTIVE,"PCB,BATTERY,CABLE",False,0.0,10.0,164,141,0.14,0.861,1.5,+91-9177139897
REC_EXC_311,CPCB/EXC/2023/311,M/s. SOLAPUR ECON RECYFINE PLOT NO. K-47 MIDC,"Taluka - MOHOL, Chincholikati, Solapur - 413255 750",Maharashtra,Solapur,19.4748,75.8558,750.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,20.0,30.0,164,158,0.037,0.964,0.6,+91-9738062922
REC_EXC_312,CPCB/EXC/2023/312,M/s. Spas Computers Pvt. Ltd. 7 & 12,"Hema Industrial Estate, Premises, Cos Ltd. Sarvodaya
Nagar, Rajmata Jijai Road, Jogeshwari E 500",Maharashtra,Mumbai,20.0813,75.82,500.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",False,0.0,10.0,88,78,0.114,0.889,2.6,+91-9904784284
REC_EXC_313,CPCB/EXC/2023/313,M/s. Star Envo Recycling (I) Private Limited,"Gala No 3, Survey No. 11, Hissa No. 1/1, Choudhary Compound, Wakanpada, Pelhar, Waliv, Vasai
(E), Tal. Vasai, Dist. Palg",Maharashtra,Palghar,19.4981,75.698,250.0,ACTIVE,"PCB,BATTERY,CABLE",True,30.0,50.0,133,129,0.03,0.97,2.1,+91-9748356819
REC_EXC_314,CPCB/EXC/2023/314,M/s. Sultan Disposal Stores,"S. No. 28/2A/B, Undri, Opp. R Point, Pune Saswad Road, Tal. Haveli,
Dist. Pune 411028 600",Maharashtra,Pune,19.796,76.1767,600.0,ACTIVE,"PCB,BATTERY,CABLE",True,50.0,50.0,135,130,0.037,0.964,2.8,+91-9436289068
REC_EXC_315,CPCB/EXC/2023/315,M/s. Suritex Pvt.Ltd. Plot No. B-111,"MIDC Industrial Area, Butibori, District - Nagpur. 360",Maharashtra,Nagpur,19.5277,76.1956,360.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,50.0,75.0,94,84,0.106,0.896,1.5,+91-9266700600
REC_EXC_316,CPCB/EXC/2023/316,M/s. THE2BROS 70 AS KURLA ANDHERI ROAD,"OPP JARIMARI
TEMPLE,Chandivali,Mumbai Suburban - 400072 275",Maharashtra,Mumbai,20.1416,75.9216,275.0,ACTIVE,"PCB,BATTERY,CABLE",False,0.0,10.0,34,31,0.088,0.917,1.8,+91-9676706101
REC_EXC_317,CPCB/EXC/2023/317,M/s. Trekomac Refurbs Pvt. Ltd. Plot No,"G-3, Five Star MIDC Kagal Hatkanangale, Tal. Kagal, Dist.
Kolhapur 400",Maharashtra,Kolhapur,19.6671,75.5158,400.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,30.0,30.0,75,65,0.133,0.87,3.3,+91-9146619069
REC_EXC_318,CPCB/EXC/2023/318,M/s. Unity Enterprises,"Gut No. 1745. Ranjangaon Ganpati, Tal. Shirur, Dist. Pune 1200",Maharashtra,Pune,19.7112,75.7605,1200.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",False,0.0,10.0,35,31,0.114,0.892,3.2,+91-9848823147
REC_EXC_319,CPCB/EXC/2023/319,M/s. Universal Waste Management Gala No. B-10,"D.
P. K. Compound, Khairani Road, Sakinaka,
Mumbai – 400072 - 400072 310",Maharashtra,Mumbai,20.0951,76.1951,310.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,30.0,30.0,45,42,0.067,0.936,3.5,+91-9971964346
REC_EXC_320,CPCB/EXC/2023/320,M/s. Vatsala Enterprises,"Gut. No. 183-6, Village Rajapur, Tal. Sangamner, Dist. Ahmednagar 280",Maharashtra,Ahmednagar,20.2326,75.7834,280.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,50.0,75.0,84,74,0.119,0.884,3.4,+91-9916506115
REC_EXC_321,CPCB/EXC/2023/321,M/s. Vora Computers Pvt. Ltd. 1B,"Lara Apartments, Sadhu Vaswani Chowk, Hotel Woodland Lane,
1/D/3, Tal. & Dist. Pune 50",Maharashtra,Pune,20.0809,75.946,50.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,50.0,30.0,109,106,0.028,0.973,1.7,+91-9547629673
REC_EXC_322,CPCB/EXC/2023/322,M/s. Wonder Print Technologies Plot No. M-36,"MIDC Ambad, Dist. Nashik 300",Maharashtra,Nashik,19.7284,75.9322,300.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,50.0,30.0,216,210,0.028,0.972,2.8,+91-9542657835
REC_EXC_323,CPCB/EXC/2023/323,M/s. Yasin Scrap,"Gut No. 546, Shed No. 1, Jadhav Vasti, Village Wagholi, Tal. Haveli, Dist. Pune 200",Maharashtra,Pune,19.2636,75.2229,200.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,30.0,75.0,200,173,0.135,0.866,1.5,+91-9521087553
REC_EXC_324,CPCB/EXC/2023/324,M/s. Unique Eco Recycle,"Plot No. 26, Industrial Area, Palda, Indore (Madhya Pradesh) 6000 13600",Madhya Pradesh,Indore,22.9881,78.9652,13600.0,ACTIVE,"PCB,BATTERY,CABLE",False,0.0,10.0,122,111,0.09,0.911,0.5,+91-9750185443
REC_EXC_325,CPCB/EXC/2023/325,M/s.  Moonstar  Enterprises  Pvt.  Ltd.,"Plot  No. 24/A, 24/D, 24/A-1, 21/D, 21/E, 21/E-1, Sector-B,
Sanwer Road, Industrial Area Indore (MP) 3600",Madhya Pradesh,Indore,22.7623,78.5547,3600.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,20.0,30.0,100,90,0.1,0.902,0.8,+91-9240093021
REC_EXC_326,CPCB/EXC/2023/326,M/s. Prometheus Recycling Private Limited,"786/4, 799/1, 800,, Dilawar Ka pura, Susera, Tal: Gird Dist: Gwalior, SIDC 4000",Madhya Pradesh,Gwalior,23.3918,79.1078,4000.0,ACTIVE,"PCB,BATTERY,CABLE",True,30.0,30.0,145,131,0.097,0.905,1.6,+91-9772725315
REC_EXC_327,CPCB/EXC/2023/327,M/s.  Sani  Clean  (P)  Ltd.,"Plot  No.  802/947,  at-Tangiapada, Niala, Dist-Khurda 3000 9050",Odisha,Khordha,21.299,85.5007,9050.0,ACTIVE,"PCB,BATTERY,CABLE",True,50.0,50.0,88,78,0.114,0.889,1.2,+91-9986138048
REC_EXC_328,CPCB/EXC/2023/328,M/s.   Varun   infra   Steel   Pvt.   Ltd.   Plot   No. 1991/3942,"At/P.O. Brahmani Tarang, Vedvyas, Rourkela-769004, Dist-Sundargarh 730",Odisha,Sundargarh,20.6269,85.4653,730.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,20.0,75.0,85,79,0.071,0.931,1.5,+91-9485085298
REC_EXC_329,CPCB/EXC/2023/329,M/s. Jagannath E-Waste Recyclers,"At-Pinchuli,
P.O. Purushottampur, Dist-Ganjam 500",Odisha,Ganjam,20.7342,84.9516,500.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,20.0,30.0,161,154,0.043,0.957,2.0,+91-9979094387
REC_EXC_330,CPCB/EXC/2023/330,M/s.  P  K  Enterprises,"Plot  No.293/525,  Khata No.127/4 At /P.O. Kalunga,Dist-Sundargarh 730",Odisha,Sundargarh,20.6562,84.8538,730.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,30.0,50.0,97,86,0.113,0.889,2.0,+91-9784669634
REC_EXC_331,CPCB/EXC/2023/331,M/s Mirtunjai Udyog(Dismantler),"At-AA/2, Civil Township, Rourkela Distt- Sundargarh 730",Odisha,Sundargarh,20.5468,85.4252,730.0,SUSPENDED,"CRT,MIXED_PLASTIC,METALS",True,20.0,50.0,33,13,0.606,0.429,2.0,+91-9267909846
REC_EXC_332,CPCB/EXC/2023/332,M/s.    Cosmic    Net,"B-25,    Saheed    Nagar, Bhubaneswar, 360",Odisha,Bhubaneswar,20.4971,84.8885,360.0,ACTIVE,"PCB,BATTERY,CABLE",True,20.0,50.0,198,170,0.141,0.86,0.7,+91-9581793349
REC_EXC_333,CPCB/EXC/2023/333,M/s Ecokart Technology Pvt. Ltd.,"At/PO/Mouza-Kuradhamala, Daleiput, Dist-Khordha, M-
7008551392 3000",Odisha,Khordha,20.5063,85.5716,3000.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,20.0,75.0,157,135,0.14,0.862,1.1,+91-9358061131
REC_EXC_334,CPCB/EXC/2023/334,M/s Ramky Enviro Engineer Ltd.,"Vill. Nimbuan, Tehsil Dera Bassi, District SAS Nagar. 1200 10092",Punjab,Mohali,30.8714,75.5042,10092.0,ACTIVE,"PCB,BATTERY,CABLE",True,50.0,50.0,79,76,0.038,0.963,2.6,+91-9386815642
REC_EXC_335,CPCB/EXC/2023/335,M/s  Spreco  Recycling,"D-45,  Industrial  Area, Focal Point, Raikot, District Ludhiana. 240",Punjab,Ludhiana,30.9185,74.9666,240.0,ACTIVE,"PCB,BATTERY,CABLE",True,50.0,50.0,83,77,0.072,0.929,1.6,+91-9806392054
REC_EXC_336,CPCB/EXC/2023/336,M/s K.J. Recycler,"C-38, Sanjay Gandhi Nagar, Industrial Area, Jalandhar 600",Punjab,Jalandhar,31.1916,75.5505,600.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,20.0,30.0,168,157,0.065,0.935,1.3,+91-9536170563
REC_EXC_337,CPCB/EXC/2023/337,M/s   Black   Diamond   Cements   Pvt.   Ltd.,"(E-Waste    Dismantling    &    Recycling    Facility), Village  Humayunpur,  Nariangarh  Road,  Tehsil Dera Bassi, Dist",Punjab,Dera Bassi,31.5963,75.4734,2400.0,ACTIVE,"PCB,BATTERY,CABLE",True,20.0,30.0,80,72,0.1,0.902,1.8,+91-9783007169
REC_EXC_338,CPCB/EXC/2023/338,M/s.Cosmos  Recycling  Grewal  Nagar,"Street No. 2, VPO Hambran Jagroan, Ludhiana 450",Punjab,Ludhiana,31.3443,75.5555,450.0,ACTIVE,"PCB,BATTERY,CABLE",True,50.0,50.0,196,188,0.041,0.96,1.3,+91-9345117690
REC_EXC_339,CPCB/EXC/2023/339,M/s.  Stellar  Recycling  LLP  Village  Lakhowal ( H.B.No.190 ),Tehsil & District Ludhiana 3600,Punjab,Ludhiana,30.699,74.9834,3600.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,20.0,75.0,110,103,0.064,0.938,2.5,+91-9895961452
REC_EXC_340,CPCB/EXC/2023/340,M/s    Kumar    Enterprises,"Malerkotla    Road, village dulladi, teh nabha, Distt. Patial 1002",Punjab,Patiala,31.5942,75.3375,1002.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",False,0.0,10.0,61,55,0.098,0.905,1.7,+91-9208204882
REC_EXC_341,CPCB/EXC/2023/341,M/s. Green Bird Recycling,"223, Hadbast, Vill. Magarh, Kohara Macchiwara Road, Ludhiana 600",Punjab,Ludhiana,31.4293,74.9656,600.0,ACTIVE,"PCB,BATTERY,CABLE",True,30.0,30.0,161,149,0.075,0.926,3.0,+91-9299416696
REC_EXC_342,CPCB/EXC/2023/342,M/s. H.M.E-waste Management G1-226,"RIICO Ind.Area, Kehrani Bhiwadi (Extn.) Tijara Distt-
Alwar 895 82007.67",Rajasthan,Bhiwadi,27.0581,74.2586,82007.67,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,30.0,30.0,93,87,0.065,0.937,1.7,+91-9665711738
REC_EXC_343,CPCB/EXC/2023/343,M/s. Dhruv Techengineers Pvt. Ltd.,"G-1209, Rampur mandana, Industrial Area, Bhiwadi,
Alwar 2575",Rajasthan,Bhiwadi,27.4031,74.5267,2575.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,30.0,50.0,144,132,0.083,0.918,1.3,+91-9636330167
REC_EXC_344,CPCB/EXC/2023/344,M/s  Greenscape  Eco Management Pvt.(Unt-II),F-588 & 591 MIA Alwar 49170,Rajasthan,Alwar,27.4591,74.5686,49170.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,20.0,30.0,41,36,0.122,0.884,1.1,+91-9794304907
REC_EXC_345,CPCB/EXC/2023/345,M/s Greenscape Eco Management Pvt Ltd F-584-585,"MIA, Alwar 1200",Rajasthan,Alwar,27.1451,74.0519,1200.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,30.0,75.0,62,55,0.113,0.891,1.5,+91-9862532565
REC_EXC_346,CPCB/EXC/2023/346,M/s  ETCO  E-waste  Recycler  pvt.  ltd,"SB-23, Shilp Bari Road, 1415 VKI Area, Jaipur 1446",Rajasthan,Jaipur,26.8563,73.7745,1446.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,20.0,50.0,164,153,0.067,0.934,2.8,+91-9251478399
REC_EXC_347,CPCB/EXC/2023/347,M/s. Universal E-Waste Recycling,"G1-117 (B), RIICO Industrial Area, Alwar 450",Rajasthan,Alwar,27.2747,73.8193,450.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,30.0,30.0,86,74,0.14,0.864,2.1,+91-9870365456
REC_EXC_348,CPCB/EXC/2023/348,M/s  Green  Leaf  Recycling  Industries,"G-166-167, West part, RIICO Ind Area Bagru Jaipur 1380",Rajasthan,Jaipur,26.6269,74.2657,1380.0,ACTIVE,"PCB,BATTERY,CABLE",True,30.0,50.0,198,175,0.116,0.885,1.7,+91-9161316090
REC_EXC_349,CPCB/EXC/2023/349,M/s   Shukla   E-Waste   Processors,"H-309   (B) RIICO Industrial Area, Bhiwadi, Tijara, Alwar. 795",Rajasthan,Bhiwadi,27.1293,74.2347,795.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,30.0,50.0,51,44,0.137,0.868,0.7,+91-9424629148
REC_EXC_350,CPCB/EXC/2023/350,M/s  Vasoo  Metals,"(Division-III)  G-287,  MIA, Alwar 822.67",Rajasthan,Alwar,27.4493,73.7862,822.67,ACTIVE,"PCB,BATTERY,CABLE",True,50.0,75.0,140,129,0.079,0.923,0.5,+91-9629396869
REC_EXC_351,CPCB/EXC/2023/351,M/s.   GS   International,"G1-101,   Shri   Khatu Shyam Ji Ind. Complex, Ringus, Sikar 600",Rajasthan,Sikar,26.7747,74.3939,600.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,20.0,75.0,129,114,0.116,0.885,3.1,+91-9944964928
REC_EXC_352,CPCB/EXC/2023/352,M/s.  Adatte  E-Waste  Management  Pvt.  Ltd.,"C6/23,  Opposite  to  Post  Office  ,  Safdarganj Development Area, New Delhi 1825",Rajasthan,Delhi,26.6409,74.167,1825.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",False,0.0,10.0,208,200,0.038,0.962,2.8,+91-9637750371
REC_EXC_353,CPCB/EXC/2023/353,M/s.  Green  Recycling  Waste  Management,"J-983, RIICO Ind. Area, Chopanki, Tijara, Alwar 303",Rajasthan,Bhiwadi,27.2249,74.398,303.0,ACTIVE,"PCB,BATTERY,CABLE",False,0.0,10.0,97,94,0.031,0.97,1.9,+91-9991553664
REC_EXC_354,CPCB/EXC/2023/354,M/s. PWL Ventures,"B137, Queen Road, Vidyut Nagar  B,  Jaipur  (Plot  no.-  F142,  Road  no.-6,
RIICO Ind. Area, Bindayka, Jaipur) 5000",Rajasthan,Jaipur,26.7443,74.4436,5000.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,30.0,50.0,174,160,0.08,0.92,1.8,+91-9497823394
REC_EXC_355,CPCB/EXC/2023/355,M/s. Green India Waste Management,"G-1/565, RIICO Ind. Area, Khuskhera, Tapukaa, Bhiwadi,
Alwar 1200",Rajasthan,Bhiwadi,27.4139,73.8022,1200.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,20.0,75.0,102,93,0.088,0.913,2.3,+91-9586584080
REC_EXC_356,CPCB/EXC/2023/356,M/s EPRAGATHI Recycling Pvt. Ltd.,"P.No. 29, SKS Industrial Area Ringus, Tehsil- Srimadhopur,
Distt- Sikar- 332404 2400",Rajasthan,Sikar,27.0707,74.3886,2400.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",False,0.0,10.0,68,60,0.118,0.886,0.7,+91-9793728691
REC_EXC_357,CPCB/EXC/2023/357,M/s Hydro Engineers,"H1-929, RIICO Industrial Area, Chopanki, Bhiwadi, District- Alwar 450",Rajasthan,Bhiwadi,26.5375,73.9663,450.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,30.0,75.0,90,81,0.1,0.902,2.3,+91-9842478154
REC_EXC_358,CPCB/EXC/2023/358,M/s. Urban Metals,"E-2118, Ramchandrapura RIICO Industrial area,
Sitapura, Tehsil: Sanganer, District-Jaipur 480",Rajasthan,Jaipur,27.1186,74.0901,480.0,ACTIVE,"PCB,BATTERY,CABLE",True,50.0,75.0,193,187,0.031,0.969,2.9,+91-9733284994
REC_EXC_359,CPCB/EXC/2023/359,M/s. Fateh Enviro Lab,"Khasra No. 1036/14, Industrial Area, Jasol,
Balotra, Barmer 344022 350",Rajasthan,Barmer,27.1406,74.4608,350.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,50.0,50.0,102,90,0.118,0.885,2.1,+91-9180975216
REC_EXC_360,CPCB/EXC/2023/360,M/s Abaad Developers Private,"Limited at G1-747, RIICO INDUSTRIAL AREA, CHOPANKI,
BHIWADI, Alwar Rajasthan, 301019. 700",Rajasthan,Bhiwadi,27.389,74.6332,700.0,ACTIVE,"PCB,BATTERY,CABLE",False,0.0,10.0,216,197,0.088,0.913,3.1,+91-9692509050
REC_EXC_361,CPCB/EXC/2023/361,M/s Green Web Recycling,"H1-865, Industrial Area, Manda-II, Chomu,
Jaipur 303702 1050",Rajasthan,Jaipur,27.2293,74.1455,1050.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,20.0,75.0,121,110,0.091,0.911,1.4,+91-9932877706
REC_EXC_362,CPCB/EXC/2023/362,M/s Eraw Waste Management LLP,"Plot no E-44, RIICO Industrial Area, Sarekhurd, Tijara, Alwar 1690",Rajasthan,Alwar,27.1226,73.919,1690.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,50.0,50.0,117,113,0.034,0.966,1.3,+91-9785781965
REC_EXC_363,CPCB/EXC/2023/363,M/s Golden Green Recyclers,"G1-11, S.K.S. Industrial Area, Ringus, Sri
Madhopur Ringus, Sikar 332404 750",Rajasthan,Sikar,26.5353,74.1267,750.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",False,0.0,10.0,186,161,0.134,0.867,3.3,+91-9665606854
REC_EXC_364,CPCB/EXC/2023/364,M/s. Vinay Traders,"F-241-242, RIICO Ind. Area, Palra, Ajmer 2500",Rajasthan,Ajmer,27.2444,74.5444,2500.0,ACTIVE,"PCB,BATTERY,CABLE",True,20.0,75.0,85,78,0.082,0.92,1.6,+91-9545771070
REC_EXC_365,CPCB/EXC/2023/365,M/s  GPS  International,"G1-119  Industrial  Area Manda Phase-I, Chomu, Jaipur- 303712 900",Rajasthan,Jaipur,26.6004,74.5905,900.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",False,0.0,10.0,84,81,0.036,0.965,2.4,+91-9630515120
REC_EXC_366,CPCB/EXC/2023/366,M/s Greenlet Recyclers Private Limited,"Plot No G-15-G,                                                    Sotanala
Industrial Area, Behror, Tehsil- Behror, Dis",Rajasthan,Behror,27.0294,74.659,1500.0,ACTIVE,"PCB,BATTERY,CABLE",False,0.0,10.0,166,144,0.133,0.869,2.0,+91-9932635541
REC_EXC_367,CPCB/EXC/2023/367,M/s Marss Recycler Private Limited G-5 Industrial Area Manda,"Tehsil-
Chomu (26 E-168 Near Meena Krishi Farm
Murlipura Scheme Jaipur- 302039) 700",Rajasthan,Jaipur,27.0454,74.5124,700.0,ACTIVE,"PCB,BATTERY,CABLE",True,50.0,50.0,86,74,0.14,0.864,1.0,+91-9845801380
REC_EXC_368,CPCB/EXC/2023/368,M/s S.B.J. & Company F-137,"Growth Centre, RIICO Industrial Area, Dholpur 876",Rajasthan,Dholpur,26.9349,74.4398,876.0,ACTIVE,"PCB,BATTERY,CABLE",True,20.0,30.0,133,128,0.038,0.963,2.7,+91-9164138257
REC_EXC_369,CPCB/EXC/2023/369,M/s.     Tritech     Systems,"No.165/3,     Porur, Chennai- 116 420 130636",Tamil Nadu,Chennai,12.8795,80.3121,130636.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,30.0,75.0,151,136,0.099,0.902,2.2,+91-9608588705
REC_EXC_370,CPCB/EXC/2023/370,M/s. Genbruze Solutions Pvt. ltd.,"S. F. No. 9.28, 29pt,    Athipattu    Village,    Ambattur    Taluk,
Chennai District 1100",Tamil Nadu,Chennai,13.1019,80.3785,1100.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",False,0.0,10.0,156,138,0.115,0.886,2.7,+91-9408860567
REC_EXC_371,CPCB/EXC/2023/371,M/s. Ecosible Recyclers Pvt Ltd,"No.154A/B,8th
Mahatma Gandhi Road, Tass Industrial Estate, Ambattur, Chennai – 600098. 6000",Tamil Nadu,Chennai,13.199,80.3276,6000.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,50.0,75.0,103,93,0.097,0.905,1.0,+91-9100484273
REC_EXC_372,CPCB/EXC/2023/372,M/s.   Green   Era   Recyclers   37,"Sivanandha Industries   Estate,   Dr.   M.S.   Udhayamurthy Nagar,     Thadagam     Road,     Edayarpalayam, Coimbatore ",Tamil Nadu,Coimbatore,12.9103,80.3174,146.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",False,0.0,10.0,77,71,0.078,0.924,3.3,+91-9912159270
REC_EXC_373,CPCB/EXC/2023/373,M/s.  Green  India  Recyclers,"SF.  No.  26/1B, Kovilpalayam       Road,       Soolakal       Village,
Coimbatore District. 456",Tamil Nadu,Coimbatore,12.7255,80.4628,456.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,20.0,75.0,36,34,0.056,0.947,1.8,+91-9177842160
REC_EXC_374,CPCB/EXC/2023/374,M/s. A. K. Enterprises,"No:12, Chakarapani St, Velacherry, Chennai-32. 170",Tamil Nadu,Chennai,13.194,80.628,170.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,20.0,30.0,189,178,0.058,0.942,0.5,+91-9947291464
REC_EXC_375,CPCB/EXC/2023/375,M/s. Shri Raaam Recycling,"No. DP-29, SIDCO Industrial Estate,   SIPCOT Industrial Complex, Gummidipoondi- 601201 504",Tamil Nadu,Tiruvallur,13.1184,80.6068,504.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,50.0,75.0,147,140,0.048,0.953,2.0,+91-9403219346
REC_EXC_376,CPCB/EXC/2023/376,M/s.  JADG  India  E-Waste  Recyclers  Pvt.  Ltd.,"SF  No.  256/1A1,  Kollur  Village,  Kilikodi  Post, Ponneri Taluk, Tiruvallur- 601206 600",Tamil Nadu,Tiruvallur,13.4377,80.6533,600.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",False,0.0,10.0,59,55,0.068,0.934,3.2,+91-9973908783
REC_EXC_377,CPCB/EXC/2023/377,M/s. AER Worldwide india Pvt Ltd,"No.774,Elandandheri ,sadayankuppam village, near andar kuppam Check Post, Manali New Town, Chennai – 600103. 12000",Tamil Nadu,Chennai,12.7907,79.8127,12000.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",False,0.0,10.0,133,129,0.03,0.97,2.1,+91-9418280364
REC_EXC_378,CPCB/EXC/2023/378,M/s.   Abishek   Enterprises,"SF   No.   2G,   2nd Ambattur, Chennai-600098 6000",Tamil Nadu,Chennai,13.0332,80.2841,6000.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",False,0.0,10.0,152,131,0.138,0.864,1.2,+91-9531732405
REC_EXC_379,CPCB/EXC/2023/379,M/s. Virogreen India Pvt. Ltd.,"No. 297/1B2, No. 49, Pappankuppam Village, SR Kandigai Road, Gummidipoondi Taluk, Tiruvallur-601201 15000",Tamil Nadu,Tiruvallur,13.3119,80.3791,15000.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,50.0,50.0,136,132,0.029,0.971,1.2,+91-9794428733
REC_EXC_380,CPCB/EXC/2023/380,M/s.   Earth   Sense   Recycle   Private   Limited,"Survey  No.  247,  Kanttankulathur  Panchayat, Thenmelpakkam  Village,  Singaperumal  Kovil, Kanchipuram, Tamil Nadu- 60",Tamil Nadu,Kancheepuram,13.425,80.1439,4248.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",False,0.0,10.0,77,66,0.143,0.861,1.8,+91-9306297401
REC_EXC_381,CPCB/EXC/2023/381,M/s. Envirogreen E waste recycling Solutions,"S.F.No.   2134,   Plot   No.   65,   Palur   Village, Chengalpattu Taluk & District 1900",Tamil Nadu,Chengalpattu,13.3647,80.5224,1900.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,20.0,75.0,73,69,0.055,0.947,2.5,+91-9516451454
REC_EXC_382,CPCB/EXC/2023/382,M/s.  Leela  Traders.,"Plot  No.  C-15/1,  CMDA Industrial      Complex      Maraimalai      Nagar,
Kancheepuram District 2640",Tamil Nadu,Chengalpattu,13.4731,80.5207,2640.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,50.0,30.0,93,88,0.054,0.947,2.2,+91-9668616405
REC_EXC_383,CPCB/EXC/2023/383,M/s.    SEZ    Recycling,"TP-7,    IVth    Avenue, mahindra   World   City   Developers   Limited, Industrial  Estate,  SEZ  Area,  Thenmelpakkam ",Tamil Nadu,Kancheepuram,13.341,80.0776,1500.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,50.0,30.0,69,64,0.072,0.93,1.8,+91-9777911243
REC_EXC_384,CPCB/EXC/2023/384,M/s Trishyiraya Recycling India Pvt. Ltd.,"Plot No.A-7,     Phase-I,     MEPZ-SEZ,     Tambaram, Chennai-600 045 3100",Tamil Nadu,Chennai,13.307,80.5165,3100.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,30.0,75.0,119,108,0.092,0.909,2.9,+91-9194257535
